2162	2163	2160	2161
TRIM36	0.0126126126126126	0	0.0298403886190146	0
PGGT1B	0.178378378378378	0.181818181818182	0.188063844552394	0.186046511627907
CCDC112	0.383783783783784	0.545454545454545	0.385149201943095	0.348837209302326
FEM1C	0.120720720720721	0.0909090909090909	0.0922970159611381	0.0465116279069767
TMED7	0.281081081081081	0.272727272727273	0.245662734212353	0.325581395348837
CTC-505O3.3	0.00720720720720721	0	0.00416377515614157	0
ATG12	0.74954954954955	0.939393939393939	0.680083275503123	0.720930232558139
AP3S1	1.20900900900901	1.27272727272727	1.06592643997224	1.13953488372093
CTD-2287O16.5	0.00720720720720721	0.0606060606060606	0.00902151283830673	0
COMMD10	0.187387387387387	0.121212121212121	0.145038167938931	0.209302325581395
LINC00992	0.045045045045045	0.0303030303030303	0.0520471894517696	0.162790697674419
DTWD2	0.0684684684684685	0.0909090909090909	0.0673143650242887	0.0697674418604651
DMXL1	0.151351351351351	0.121212121212121	0.131158917418459	0.0697674418604651
TNFAIP8	0.192792792792793	0.363636363636364	0.258848022206801	0.232558139534884
HSD17B4	0.29009009009009	0.121212121212121	0.218598195697432	0.255813953488372
SRFBP1	0.484684684684685	0.484848484848485	0.413601665510062	0.441860465116279
MGC32805	0.0792792792792793	0.0909090909090909	0.054823039555864	0.0232558139534884
SNX2	0.520720720720721	0.545454545454545	0.414295628036086	0.651162790697674
SNX24	0.218018018018018	0.242424242424242	0.192921582234559	0.27906976744186
PPIC	0.753153153153153	0.939393939393939	0.786259541984733	1
PRDM6	0.0702702702702703	0.181818181818182	0.0680083275503123	0.0930232558139535
CEP120	0.0612612612612613	0.0606060606060606	0.0395558639833449	0.0232558139534884
CSNK1G3	0.574774774774775	0.393939393939394	0.579458709229702	0.534883720930233
ZNF608	0.225225225225225	0.242424242424242	0.156141568355309	0.232558139534884
GRAMD3	0.205405405405405	0.151515151515152	0.120055517002082	0.209302325581395
ALDH7A1	0.45045045045045	0.333333333333333	0.303261623872311	0.627906976744186
PHAX	0.98018018018018	0.727272727272727	0.764052741151978	0.86046511627907
LMNB1	0.445045045045045	0.878787878787879	0.243580846634282	0.604651162790698
MARCH3	0.0468468468468468	0.0606060606060606	0.0229007633587786	0.0930232558139535
C5orf63	0.131531531531532	0.0606060606060606	0.117279666897988	0.13953488372093
PRRC1	0.218018018018018	0.151515151515152	0.204024982650937	0.27906976744186
LINC01184	0.196396396396396	0.393939393939394	0.199861207494795	0.302325581395349
SLC12A2	0.731531531531531	0.939393939393939	1.51145038167939	0.581395348837209
ISOC1	0.369369369369369	0.545454545454545	0.263705759888966	0.27906976744186
HINT1	5.87027027027027	5.90909090909091	5.87300485773768	5.93023255813953
LYRM7	0.293693693693694	0.272727272727273	0.233865371269951	0.348837209302326
CDC42SE2	0.344144144144144	0.424242424242424	0.379597501734906	0.511627906976744
RAPGEF6	0.0990990990990991	0.212121212121212	0.099236641221374	0.116279069767442
FNIP1	0.618018018018018	0.606060606060606	0.641221374045801	0.651162790697674
P4HA2	0.245045045045045	0.242424242424242	0.1852879944483	0.232558139534884
PDLIM4	1.65405405405405	2.09090909090909	1.59264399722415	1.90697674418605
SLC22A5	0.045045045045045	0.0606060606060606	0.0402498265093685	0.0930232558139535
C5orf56	0.036036036036036	0	0.0374739764052741	0.0697674418604651
IRF1	0.169369369369369	0.151515151515152	0.121443442054129	0.302325581395349
RAD50	0.70990990990991	1.03030303030303	0.686328938237335	0.674418604651163
KIF3A	0.288288288288288	0.393939393939394	0.277585010409438	0.488372093023256
CCNI2	0.0162162162162162	0	0.00763358778625954	0.0465116279069767
SEPT8	0.185585585585586	0.151515151515152	0.188063844552394	0.116279069767442
SHROOM1	0.118918918918919	0.151515151515152	0.135322692574601	0.162790697674419
UQCRQ	4.54954954954955	4.66666666666667	4.0235947258848	5.02325581395349
LEAP2	0.140540540540541	0.151515151515152	0.164469118667592	0.13953488372093
AFF4	0.614414414414414	0.757575757575758	0.600971547536433	0.674418604651163
ZCCHC10	0.394594594594595	0.333333333333333	0.324774462179042	0.441860465116279
HSPA4	1.37837837837838	1.63636363636364	1.06939625260236	1.51162790697674
C5orf15	0.356756756756757	0.454545454545455	0.283136710617627	0.395348837209302
VDAC1	3.41441441441441	3.21212121212121	2.58154059680777	3.16279069767442
CTB-113I20.2	0.0198198198198198	0.121212121212121	0.0444136016655101	0.0930232558139535
TCF7	0.418018018018018	0.393939393939394	0.387231089521166	0.651162790697674
SKP1	4.11711711711712	4.09090909090909	3.29632199861208	4.53488372093023
PPP2CA	0.906306306306306	1.09090909090909	0.616238723108952	1.06976744186047
CDKL3	0.0378378378378378	0.0303030303030303	0.0277585010409438	0.0930232558139535
UBE2B	1.14954954954955	1.21212121212121	0.94795281054823	1.27906976744186
RP11-215P8.3	0.0234234234234234	0.0606060606060606	0.0346981263011797	0.0232558139534884
CDKN2AIPNL	0.358558558558559	0.363636363636364	0.231783483691881	0.348837209302326
AC005355.2	0.0954954954954955	0.151515151515152	0.0811936155447606	0.13953488372093
JADE2	0.156756756756757	0.181818181818182	0.143650242886884	0.0930232558139535
SAR1B	0.441441441441441	0.515151515151515	0.390700902151284	0.767441860465116
SEC24A	0.0702702702702703	0	0.0645385149201943	0.0930232558139535
CAMLG	0.877477477477478	1	0.873004857737682	0.744186046511628
DDX46	3.76036036036036	3.84848484848485	3.33726578764747	4.3953488372093
C5orf24	0.587387387387387	0.818181818181818	0.582234559333796	0.697674418604651
TXNDC15	0.228828828828829	0.272727272727273	0.195697432338654	0.441860465116279
PCBD2	0.252252252252252	0.333333333333333	0.1852879944483	0.255813953488372
CATSPER3	0.00720720720720721	0	0.00971547536433033	0.0232558139534884
PITX1	0.940540540540541	0.696969696969697	0.712699514226232	0.86046511627907
C5orf66	0.00720720720720721	0.0303030303030303	0.0104094378903539	0.0465116279069767
C5orf66-AS1	0.0018018018018018	0.0303030303030303	0.00763358778625954	0
H2AFY	2.95675675675676	2.93939393939394	2.47744621790423	3.53488372093023
CXCL14	0.432432432432432	0.181818181818182	0.133934767522554	0.209302325581395
SLC25A48	0.0144144144144144	0	0.00416377515614157	0
TGFBI	2.0036036036036	2.18181818181818	1.73143650242887	2.74418604651163
SMAD5	0.410810810810811	0.454545454545455	0.344899375433727	0.465116279069767
SPOCK1	0.036036036036036	0	0.0277585010409438	0.116279069767442
KLHL3	0.0126126126126126	0	0.00693962526023595	0.0232558139534884
HNRNPA0	1.47027027027027	1.63636363636364	1.31158917418459	1.95348837209302
RP11-381K20.2	0.0144144144144144	0	0.0104094378903539	0
FAM13B	0.115315315315315	0.121212121212121	0.125607217210271	0.13953488372093
BRD8	0.304504504504505	0.212121212121212	0.271339347675226	0.348837209302326
KIF20A	0.0594594594594595	0.0303030303030303	0.0367800138792505	0.186046511627907
CDC23	0.138738738738739	0.181818181818182	0.102706453851492	0.302325581395349
CDC25C	0.0666666666666667	0.0909090909090909	0.0569049271339348	0.232558139534884
FAM53C	0.347747747747748	0.424242424242424	0.435114503816794	0.604651162790698
KDM3B	0.254054054054054	0.212121212121212	0.2470506592644	0.186046511627907
REEP2	0.0324324324324324	0	0.0423317140874393	0
EGR1	1.16216216216216	1.45454545454545	1.15058986814712	1.11627906976744
ETF1	1.16036036036036	1.15151515151515	0.748091603053435	0.976744186046512
HSPA9	1.79279279279279	1.78787878787879	1.31020124913255	1.95348837209302
CTNNA1	1.4954954954955	1.33333333333333	1.23455933379598	1.53488372093023
LRRTM2	0.00720720720720721	0	0.00902151283830673	0
SIL1	0.29009009009009	0.363636363636364	0.244274809160305	0.325581395348837
MATR3	0.0234234234234234	0.0303030303030303	0.022206800832755	0.0930232558139535
PAIP2	0.972972972972973	1.12121212121212	0.636363636363636	1.04651162790698
PROB1	0.00900900900900901	0	0.0159611380985427	0
SPATA24	0.0540540540540541	0.0606060606060606	0.0451075641915337	0.0465116279069767
DNAJC18	0.0576576576576577	0.0303030303030303	0.0603747397640527	0.0697674418604651
TMEM173	0.113513513513514	0.0909090909090909	0.120749479528105	0.0697674418604651
UBE2D2	2.57837837837838	2.21212121212121	1.85634975711312	3.06976744186047
CXXC5	2.2018018018018	2.39393939393939	1.82373351839001	2.72093023255814
NRG2	0.0144144144144144	0	0.0166551006245663	0.0232558139534884
LINC01024	0.0144144144144144	0	0.0242886884108258	0
PURA	1.08108108108108	1.48484848484848	1.00277585010409	1.02325581395349
IGIP	0.0720720720720721	0.0909090909090909	0.0867453157529493	0.0465116279069767
CYSTM1	1.85045045045045	2.12121212121212	1.79389312977099	1.25581395348837
PFDN1	0.875675675675676	0.939393939393939	0.687022900763359	0.86046511627907
HBEGF	0.0540540540540541	0.0909090909090909	0.0659264399722415	0.162790697674419
ANKHD1	0.156756756756757	0.121212121212121	0.153365718251214	0.116279069767442
ANKHD1-EIF4EBP3	0.00540540540540541	0.0303030303030303	0.00763358778625954	0
SRA1	0.834234234234234	0.606060606060606	0.658570437196391	1.3953488372093
APBB3	0.027027027027027	0.0606060606060606	0.0201249132546842	0
SLC35A4	0.225225225225225	0.242424242424242	0.224843858431645	0.325581395348837
NDUFA2	2.25765765765766	2.57575757575758	1.72727272727273	2.81395348837209
TMCO6	0.0504504504504504	0.0606060606060606	0.0534351145038168	0.0232558139534884
IK	1.17657657657658	1.54545454545455	0.888272033310201	1.65116279069767
WDR55	0.225225225225225	0.333333333333333	0.167244968771686	0.162790697674419
HARS	0.475675675675676	0.393939393939394	0.371269951422623	0.534883720930233
HARS2	0.142342342342342	0	0.1235253296322	0.186046511627907
ZMAT2	1.23063063063063	1.45454545454545	0.965995836224844	1.48837209302326
PCDHB2	0.0306306306306306	0.0606060606060606	0.0235947258848022	0.0465116279069767
PCDHB9	0.0162162162162162	0.0303030303030303	0.0617626648160999	0
PCDHB11	0.00720720720720721	0.0303030303030303	0.0138792505204719	0
PCDHB14	0.0198198198198198	0.0606060606060606	0.0485773768216516	0
TAF7	1.40900900900901	1.6969696969697	1.24774462179042	1.93023255813953
PCDHGA8	0.0162162162162162	0	0.0249826509368494	0
PCDHGA10	0.0108108108108108	0	0.0305343511450382	0
DIAPH1	0.963963963963964	1.18181818181818	0.790423317140874	1.13953488372093
HDAC3	0.369369369369369	0.454545454545455	0.271339347675226	0.488372093023256
RELL2	0.0108108108108108	0.0303030303030303	0.0305343511450382	0
FCHSD1	0.0504504504504504	0.0303030303030303	0.0652324774462179	0.0930232558139535
ARAP3	0.0828828828828829	0.0606060606060606	0.104788341429563	0.0465116279069767
PCDH1	0.868468468468468	0.939393939393939	0.682165163081194	0.744186046511628
KIAA0141	0.185585585585586	0.181818181818182	0.183900069396253	0.232558139534884
RNF14	0.144144144144144	0.121212121212121	0.122137404580153	0.116279069767442
GNPDA1	0.300900900900901	0.272727272727273	0.238029146426093	0.372093023255814
NDFIP1	1.1009009009009	1.06060606060606	0.96530187369882	1.44186046511628
SPRY4	0.0324324324324324	0.0303030303030303	0.0451075641915337	0
SPRY4-IT1	0.00900900900900901	0	0.0166551006245663	0
FGF1	0.0630630630630631	0	0.0159611380985427	0.0697674418604651
ARHGAP26	0.113513513513514	0.0909090909090909	0.102012491325468	0.13953488372093
NR3C1	0.590990990990991	0.727272727272727	0.625260235947259	0.697674418604651
YIPF5	0.327927927927928	0.424242424242424	0.253990284524636	0.325581395348837
PRELID2	0.223423423423423	0.333333333333333	0.173490631505899	0.348837209302326
SH3RF2	0.122522522522523	0.0909090909090909	0.128383067314365	0.116279069767442
LARS	1.5981981981982	1.45454545454545	1.19014573213046	1.62790697674419
RP11-449H3.3	0.00900900900900901	0	0.0111034004163775	0.0232558139534884
RBM27	0.300900900900901	0.303030303030303	0.253990284524636	0.372093023255814
TCERG1	1.16756756756757	1.12121212121212	0.830673143650243	1.18604651162791
PPP2R2B	0.0126126126126126	0	0.0201249132546842	0
FBXO38	0.0990990990990991	0.0606060606060606	0.0916030534351145	0.116279069767442
SH3TC2	0.036036036036036	0	0.022206800832755	0
CTC-529P8.1	0.036036036036036	0	0.029146426092991	0.0930232558139535
GRPEL2	0.136936936936937	0	0.129770992366412	0.162790697674419
PCYOX1L	0.0828828828828829	0.0909090909090909	0.032616238723109	0.0232558139534884
CSNK1A1	2.56216216216216	2.66666666666667	2.21651630811936	2.72093023255814
ARHGEF37	0.0504504504504504	0.121212121212121	0.0492713393476752	0.0465116279069767
PPARGC1B	0.106306306306306	0.0303030303030303	0.0902151283830673	0.0930232558139535
PDE6A	0.00900900900900901	0	0.00763358778625954	0.0232558139534884
SLC26A2	0.126126126126126	0.181818181818182	0.118667591950035	0.0697674418604651
TIGD6	0.0342342342342342	0.0303030303030303	0.0263705759888966	0
HMGXB3	0.430630630630631	0.393939393939394	0.401110340041638	0.697674418604651
TCOF1	1	0.818181818181818	0.694656488549618	1.2093023255814
CD74	0.027027027027027	0.121212121212121	0.0124913254684247	0.186046511627907
RPS14	6	6	6	6
NDST1	0.0738738738738739	0.0303030303030303	0.0645385149201943	0.116279069767442
SYNPO	0.10990990990991	0.121212121212121	0.161693268563498	0.116279069767442
RBM22	0.500900900900901	0.454545454545455	0.405274115197779	0.441860465116279
DCTN4	0.192792792792793	0.0909090909090909	0.155447605829285	0.232558139534884
SMIM3	0.511711711711712	0.484848484848485	0.566273421235253	0.325581395348837
GPX3	0.156756756756757	0.121212121212121	0.0562109646079112	0.13953488372093
TNIP1	0.772972972972973	0.787878787878788	0.539902845246357	1.16279069767442
ANXA6	0.0216216216216216	0.0606060606060606	0.0117973629424011	0
CCDC69	0.0468468468468468	0.0606060606060606	0.0451075641915337	0.0232558139534884
GM2A	0.133333333333333	0.151515151515152	0.0916030534351145	0.0697674418604651
SLC36A1	0.0702702702702703	0.0606060606060606	0.0666204024982651	0.116279069767442
ATOX1	1.74234234234234	2.21212121212121	1.17834836918806	2.55813953488372
G3BP1	1.34594594594595	1.39393939393939	1.02914642609299	1.30232558139535
FAM114A2	0.140540540540541	0.151515151515152	0.108952116585704	0.209302325581395
MFAP3	0.0144144144144144	0	0.0173490631505899	0.0232558139534884
GALNT10	0.0918918918918919	0.0909090909090909	0.11589174184594	0.0930232558139535
SAP30L	0.196396396396396	0.272727272727273	0.167244968771686	0.116279069767442
LARP1	1.87567567567568	1.93939393939394	1.55308813324081	2.11627906976744
FAXDC2	0.018018018018018	0.0303030303030303	0.00902151283830673	0
CNOT8	0.259459459459459	0.151515151515152	0.292158223455933	0.302325581395349
GEMIN5	0.210810810810811	0.151515151515152	0.14087439278279	0.0930232558139535
MRPL22	2.18738738738739	2.27272727272727	1.62248438584316	2.44186046511628
MED7	0.266666666666667	0.242424242424242	0.188757807078418	0.27906976744186
CYFIP2	0.12972972972973	0.0606060606060606	0.165857043719639	0.186046511627907
CTB-47B11.3	0.0162162162162162	0	0.00693962526023595	0
ADAM19	0.0198198198198198	0	0.0104094378903539	0
NIPAL4	0.147747747747748	0.121212121212121	0.1235253296322	0.0697674418604651
THG1L	0.466666666666667	0.757575757575758	0.541290770298404	0.325581395348837
LSM11	0.0630630630630631	0.0303030303030303	0.0541290770298404	0
CLINT1	0.781981981981982	1.06060606060606	0.623178348369188	0.534883720930233
EBF1	0.0234234234234234	0.0303030303030303	0.15058986814712	0
RNF145	0.681081081081081	0.757575757575758	0.594725884802221	0.627906976744186
UBLCP1	0.138738738738739	0.151515151515152	0.136710617626648	0.13953488372093
TTC1	0.836036036036036	0.939393939393939	0.646079111727967	1.13953488372093
PWWP2A	0.272072072072072	0.272727272727273	0.240804996530187	0.348837209302326
CCNJL	0.0252252252252252	0.0606060606060606	0.0229007633587786	0.0232558139534884
C1QTNF2	0.0036036036036036	0	0.00555170020818876	0
ZBED8	0.0234234234234234	0	0.0194309507286607	0
SLU7	0.441441441441441	0.393939393939394	0.419153365718251	0.511627906976744
PTTG1	2.05045045045045	2.48484848484848	1.07217210270645	2.32558139534884
ATP10B	0.0144144144144144	0	0.0173490631505899	0.0465116279069767
CCNG1	0.418018018018018	0.545454545454545	0.396946564885496	0.627906976744186
NUDCD2	1.00900900900901	1.15151515151515	0.873698820263706	1.18604651162791
HMMR	0.576576576576577	0.606060606060606	0.327550312283137	1.3953488372093
MAT2B	0.279279279279279	0.424242424242424	0.249826509368494	0.348837209302326
CTB-178M22.2	0.00540540540540541	0.0303030303030303	0.00693962526023595	0
WWC1	0.452252252252252	0.393939393939394	0.406662040249826	0.697674418604651
RARS	0.94954954954955	0.939393939393939	0.657182512144344	1.04651162790698
PANK3	0.338738738738739	0.575757575757576	0.278278972935461	0.465116279069767
SPDL1	0.327927927927928	0.454545454545455	0.149201943095073	0.511627906976744
RANBP17	0.0882882882882883	0.0606060606060606	0.0999306037473976	0.0697674418604651
NPM1	5.96216216216216	6	5.94934073560028	5.76744186046512
FGF18	0.0414414414414414	0.121212121212121	0.0721721027064539	0.0697674418604651
FBXW11	0.363963963963964	0.454545454545455	0.303955586398334	0.232558139534884
STK10	0.0936936936936937	0.121212121212121	0.0832755031228314	0.13953488372093
UBTD2	0.210810810810811	0.121212121212121	0.179736294240111	0.209302325581395
SH3PXD2B	0.0720720720720721	0.0303030303030303	0.0707841776544067	0.0465116279069767
NEURL1B	0.0288288288288288	0.0303030303030303	0.0381679389312977	0.0232558139534884
DUSP1	0.902702702702703	1.18181818181818	0.428868841082582	0.906976744186046
ERGIC1	0.572972972972973	0.363636363636364	0.401110340041638	0.813953488372093
CTC-308K20.1	0.0108108108108108	0.0303030303030303	0.00902151283830673	0
RPL26L1	1.71351351351351	1.90909090909091	1.20124913254684	1.90697674418605
ATP6V0E1	2.87387387387387	2.90909090909091	2.47883414295628	3.44186046511628
CREBRF	0.183783783783784	0.242424242424242	0.231783483691881	0.0930232558139535
CTC-209H22.3	0.0126126126126126	0	0.0104094378903539	0.0465116279069767
BNIP1	0.106306306306306	0.121212121212121	0.0860513532269257	0.27906976744186
NKX2-5	0.14954954954955	0.0606060606060606	0.0999306037473976	0.0697674418604651
BOD1	0.76036036036036	0.636363636363636	0.650936849410132	0.651162790697674
CPEB4	0.515315315315315	0.484848484848485	0.473282442748092	0.441860465116279
MSX2	0.241441441441441	0.212121212121212	0.286606523247745	0.116279069767442
SFXN1	0.618018018018018	0.575757575757576	0.533657182512144	0.790697674418605
THOC3	0.50990990990991	0.515151515151515	0.369188063844552	0.720930232558139
SIMC1	0.142342342342342	0.0909090909090909	0.120749479528105	0.232558139534884
KIAA1191	0.181981981981982	0.181818181818182	0.157529493407356	0.209302325581395
ARL10	0.0126126126126126	0.0303030303030303	0.00971547536433033	0
NOP16	1.14774774774775	1.33333333333333	0.888272033310201	1.16279069767442
HIGD2A	1.84504504504505	2.60606060606061	1.91950034698126	2.32558139534884
CLTB	3.23603603603604	2.57575757575758	2.87855655794587	3.51162790697674
FAF2	0.643243243243243	0.606060606060606	0.547536433032616	0.790697674418605
RNF44	0.181981981981982	0.212121212121212	0.215822345593338	0.162790697674419
GPRIN1	0.0684684684684685	0.0909090909090909	0.0721721027064539	0.162790697674419
TSPAN17	0.457657657657658	0.696969696969697	0.380985426786954	0.325581395348837
UIMC1	0.174774774774775	0.242424242424242	0.147120055517002	0.255813953488372
ZNF346	0.0342342342342342	0.0606060606060606	0.0367800138792505	0.0930232558139535
FGFR4	0.162162162162162	0.151515151515152	0.0943789035392089	0.186046511627907
NSD1	0.479279279279279	0.454545454545455	0.4323386537127	0.627906976744186
RAB24	0.00540540540540541	0.0909090909090909	0.0131852879944483	0.0232558139534884
MXD3	0.0882882882882883	0.0606060606060606	0.083969465648855	0.255813953488372
PRELID1	4.97837837837838	5.03030303030303	4.31158917418459	5.2093023255814
LMAN2	1.84144144144144	1.72727272727273	1.67106176266482	2.25581395348837
RGS14	0.140540540540541	0.0909090909090909	0.151977793199167	0.0465116279069767
F12	0.563963963963964	1.03030303030303	0.707841776544067	0.674418604651163
GRK6	0.589189189189189	0.484848484848485	0.417765440666204	0.558139534883721
PRR7-AS1	0.0306306306306306	0.0303030303030303	0.0263705759888966	0.0232558139534884
PRR7	0.347747747747748	0.212121212121212	0.385149201943095	0.255813953488372
DBN1	0.151351351351351	0.151515151515152	0.203331020124913	0.255813953488372
PDLIM7	0.583783783783784	0.848484848484849	0.58501040943789	0.534883720930233
DOK3	0.0198198198198198	0	0.0194309507286607	0
DDX41	0.331531531531532	0.393939393939394	0.226925746009715	0.558139534883721
FAM193B	0.12972972972973	0.242424242424242	0.119361554476058	0.116279069767442
RP11-1277A3.3	0.00720720720720721	0	0.0111034004163775	0
TMED9	2.8990990990991	2.84848484848485	2.03261623872311	2.74418604651163
B4GALT7	0.117117117117117	0.121212121212121	0.120055517002082	0.209302325581395
N4BP3	0.111711711711712	0.212121212121212	0.0714781401804303	0.0930232558139535
RMND5B	0.194594594594595	0.212121212121212	0.207494795281055	0.325581395348837
NHP2	4.60720720720721	4.3030303030303	3.65857043719639	4.51162790697674
HNRNPAB	2.70810810810811	2.84848484848485	2.01318528799445	3.37209302325581
PHYKPL	0.198198198198198	0.454545454545455	0.241498959056211	0.13953488372093
CLK4	0.118918918918919	0.151515151515152	0.1235253296322	0.232558139534884
ZNF354A	0.0810810810810811	0.0909090909090909	0.0749479528105482	0.0697674418604651
ZNF354B	0.0306306306306306	0.0606060606060606	0.0374739764052741	0.0232558139534884
ZNF879	0.00720720720720721	0	0.00902151283830673	0
RUFY1	0.236036036036036	0.272727272727273	0.233865371269951	0.162790697674419
HNRNPH1	1.24144144144144	1.24242424242424	0.939625260235947	1.09302325581395
CANX	2.35315315315315	2.24242424242424	1.7793199167245	2.67441860465116
MAML1	0.23963963963964	0.0909090909090909	0.219292158223456	0.348837209302326
MGAT4B	0.679279279279279	1.15151515151515	0.702984038861901	1.06976744186047
SQSTM1	2.25945945945946	2.78787878787879	2.06870229007634	2.97674418604651
C5orf45	0.16036036036036	0.181818181818182	0.156141568355309	0.0465116279069767
TBC1D9B	0.371171171171171	0.333333333333333	0.369882026370576	0.372093023255814
RNF130	0.0108108108108108	0	0.0104094378903539	0
MAPK9	0.194594594594595	0.151515151515152	0.157529493407356	0.325581395348837
CNOT6	0.515315315315315	0.575757575757576	0.456627342123525	0.720930232558139
MGAT1	0.344144144144144	0.454545454545455	0.244968771686329	0.325581395348837
LINC00847	0.0198198198198198	0.0303030303030303	0.0201249132546842	0.0465116279069767
ZFP62	0.154954954954955	0.151515151515152	0.138792505204719	0.255813953488372
BTNL9	0.018018018018018	0.0303030303030303	0.0353920888272033	0
CTC-338M12.5	0.0162162162162162	0.0303030303030303	0.0145732130464955	0.0697674418604651
TRIM7	0.16036036036036	0.303030303030303	0.129077029840389	0.0697674418604651
TRIM41	0.140540540540541	0.0909090909090909	0.130464954892436	0.325581395348837
GNB2L1	5.9981981981982	6	6	6
TRIM52	0.145945945945946	0.0909090909090909	0.153365718251214	0.116279069767442
DUSP22	0.185585585585586	0.151515151515152	0.176960444136017	0.186046511627907
EXOC2	0.0558558558558559	0	0.0409437890353921	0.0697674418604651
RP5-856G1.1	0.018018018018018	0.0303030303030303	0.00416377515614157	0.0232558139534884
FOXQ1	0.0144144144144144	0.0303030303030303	0.0152671755725191	0.0232558139534884
FOXC1	0.454054054054054	0.939393939393939	0.329632199861208	0.465116279069767
GMDS	0.147747747747748	0.303030303030303	0.138792505204719	0.116279069767442
GMDS-AS1	0.027027027027027	0	0.0319222761970854	0
WRNIP1	0.209009009009009	0.212121212121212	0.15822345593338	0.348837209302326
SERPINB1	1.00540540540541	1.12121212121212	0.909784871616933	0.767441860465116
SERPINB6	0.43963963963964	0.727272727272727	0.462873004857738	0.534883720930233
LINC01011	0.0144144144144144	0.0303030303030303	0.00693962526023595	0.0232558139534884
NQO2	0.163963963963964	0.242424242424242	0.117973629424011	0.209302325581395
RIPK1	0.0648648648648649	0	0.0825815405968078	0.0697674418604651
RP1-40E16.12	0.0144144144144144	0	0.00555170020818876	0
BPHL	0.0900900900900901	0.0909090909090909	0.0610687022900763	0.0697674418604651
TUBB2A	0.131531531531532	0.151515151515152	0.104788341429563	0.186046511627907
TUBB2B	0.0486486486486487	0.151515151515152	0.154753643303262	0
PSMG4	0.448648648648649	0.757575757575758	0.384455239417071	0.488372093023256
SLC22A23	0.0162162162162162	0.0606060606060606	0.0180430256766135	0.0232558139534884
PXDC1	0.027027027027027	0	0.0201249132546842	0
PRPF4B	0.486486486486487	0.545454545454545	0.445523941707148	0.558139534883721
ECI2	0.187387387387387	0.212121212121212	0.191533657182512	0.255813953488372
CDYL	0.4	0.515151515151515	0.31852879944483	0.325581395348837
RPP40	0.163963963963964	0.242424242424242	0.128383067314365	0.116279069767442
LYRM4	0.695495495495495	0.909090909090909	0.578764746703678	0.558139534883721
FARS2	0.0684684684684685	0	0.0700902151283831	0.0697674418604651
RP1-80N2.3	0.0126126126126126	0	0.00763358778625954	0
RREB1	0.145945945945946	0.212121212121212	0.174184594031922	0.0930232558139535
SSR1	0.473873873873874	0.303030303030303	0.383761276891048	0.441860465116279
RIOK1	0.169369369369369	0.242424242424242	0.164469118667592	0.209302325581395
RP3-512B11.3	0.0378378378378378	0.0909090909090909	0.0229007633587786	0.0232558139534884
DSP	1.91351351351351	2.21212121212121	1.52116585704372	1.51162790697674
SNRNP48	0.136936936936937	0.212121212121212	0.146426092990978	0.27906976744186
BLOC1S5	0.0396396396396396	0	0.0395558639833449	0.0930232558139535
EEF1E1	0.834234234234234	0.727272727272727	0.560721721027065	0.86046511627907
SLC35B3	0.0792792792792793	0	0.0610687022900763	0.0465116279069767
TFAP2A	0.190990990990991	0.272727272727273	0.169326856349757	0.232558139534884
GCNT2	0.124324324324324	0.121212121212121	0.104094378903539	0.0697674418604651
C6orf52	0.018018018018018	0	0.00555170020818876	0.0232558139534884
PAK1IP1	0.268468468468468	0.212121212121212	0.210270645385149	0.255813953488372
TMEM14C	1.03243243243243	1.27272727272727	0.86675919500347	1.23255813953488
TMEM14B	1.57297297297297	1.75757575757576	1.13254684247051	2.23255813953488
SMIM13	0.194594594594595	0.151515151515152	0.127689104788341	0.186046511627907
NEDD9	0.163963963963964	0.333333333333333	0.0874392782789729	0.209302325581395
TMEM170B	0.027027027027027	0	0.0138792505204719	0
HIVEP1	0.0594594594594595	0.0303030303030303	0.0492713393476752	0.0465116279069767
EDN1	0.243243243243243	0.606060606060606	0.11380985426787	0.837209302325581
TBC1D7	0.115315315315315	0.151515151515152	0.0929909784871617	0.0930232558139535
GFOD1	0.257657657657658	0.242424242424242	0.163081193615545	0.232558139534884
SIRT5	0.0792792792792793	0.0909090909090909	0.0610687022900763	0.0465116279069767
RP1-223E5.4	0.0162162162162162	0	0.0104094378903539	0
NOL7	1.1027027027027	1.18181818181818	0.777238029146426	1.55813953488372
RANBP9	0.136936936936937	0.181818181818182	0.117973629424011	0.232558139534884
MCUR1	0.643243243243243	0.636363636363636	0.409437890353921	0.744186046511628
CD83	0.036036036036036	0.0303030303030303	0.0215128383067314	0.0465116279069767
JARID2	0.172972972972973	0.272727272727273	0.154753643303262	0.162790697674419
DTNBP1	0.212612612612613	0.212121212121212	0.155447605829285	0.209302325581395
MYLIP	0.0972972972972973	0.242424242424242	0.0791117279666898	0.0697674418604651
GMPR	0.0432432432432432	0.0606060606060606	0.0242886884108258	0.0465116279069767
ATXN1	0.302702702702703	0.121212121212121	0.16793893129771	0.116279069767442
CAP2	0.0594594594594595	0	0.0631505898681471	0.0930232558139535
FAM8A1	0.0504504504504504	0.0303030303030303	0.0444136016655101	0.0465116279069767
NUP153	0.165765765765766	0.151515151515152	0.109646079111728	0.116279069767442
RP11-500C11.3	0.0234234234234234	0	0.0242886884108258	0
KIF13A	0.0504504504504504	0.0909090909090909	0.0471894517696044	0.0697674418604651
TPMT	0.127927927927928	0.121212121212121	0.0909090909090909	0.116279069767442
KDM1B	0.0432432432432432	0.0909090909090909	0.0367800138792505	0
