2209	2207	2210	2208
ICE1	3.10810810810811	2.62222222222222	2.57467532467532	2.66666666666667
MED10	2.75675675675676	3.02222222222222	2.99675324675325	3.44444444444444
NSUN2	0.648648648648649	0.644444444444444	0.821428571428571	0.388888888888889
SRD5A1	0.837837837837838	1.2	0.967532467532468	0.666666666666667
PAPD7	0.243243243243243	0.244444444444444	0.269480519480519	0.166666666666667
MTRR	1.08108108108108	0.977777777777778	0.62987012987013	0.638888888888889
FASTKD3	0.702702702702703	0.4	0.418831168831169	0.166666666666667
MIR4458HG	4.64864864864865	4.42222222222222	4.79545454545455	5.52777777777778
SEMA5A	0.351351351351351	0.555555555555556	0.665584415584416	0.472222222222222
SNHG18	0.324324324324324	0.622222222222222	0.37012987012987	0.444444444444444
CTD-2199O4.1	0	0	0.0194805194805195	0.0277777777777778
FAM173B	0.243243243243243	0.755555555555556	0.558441558441558	0.444444444444444
CTD-2256P15.1	0	0	0.00974025974025974	0.0555555555555556
CCT5	7.27027027027027	6.62222222222222	7.28896103896104	6.80555555555556
CTD-2256P15.4	0	0	0.0194805194805195	0
CMBL	0.351351351351351	1.31111111111111	0.782467532467532	0.833333333333333
CTD-2256P15.2	0.297297297297297	0.333333333333333	0.246753246753247	0.555555555555556
MARCH6	3.64864864864865	3.86666666666667	3.77272727272727	4.16666666666667
ANKRD33B	0.0810810810810811	0.177777777777778	0.188311688311688	0.25
DAP	3.81081081081081	3.22222222222222	3.25974025974026	4.19444444444444
CTNND2	0	0	0.0162337662337662	0
RP11-308B16.2	0.0540540540540541	0.0222222222222222	0.0487012987012987	0.111111111111111
LINC01194	0.216216216216216	0.244444444444444	0.0844155844155844	0.0555555555555556
DNAH5	0.027027027027027	0	0.0551948051948052	0.0555555555555556
TRIO	0.702702702702703	0.711111111111111	0.863636363636364	0.75
AC016549.1	0.378378378378378	0.133333333333333	0.191558441558442	0.138888888888889
OTULIN	0.783783783783784	0.933333333333333	0.792207792207792	0.861111111111111
ANKH	0.648648648648649	0.533333333333333	0.373376623376623	0.472222222222222
FBXL7	0.513513513513513	0.555555555555556	0.444805194805195	0.305555555555556
ZNF622	1.48648648648649	1.57777777777778	1.32792207792208	1.30555555555556
FAM134B	0.216216216216216	0.0888888888888889	0.188311688311688	0.222222222222222
MYO10	4.21621621621622	5.06666666666667	4.26948051948052	6.11111111111111
CTD-2139B15.2	0	0.0222222222222222	0.0324675324675325	0
RP11-374A4.1	0	0	0.0227272727272727	0.0555555555555556
C5orf17	0.486486486486487	0.333333333333333	0.454545454545455	0.388888888888889
CDH10	0.351351351351351	0.244444444444444	0.201298701298701	0.166666666666667
RP11-549K20.1	0.864864864864865	0.488888888888889	0.733766233766234	0.944444444444444
RP11-184E9.1	0.0540540540540541	0.177777777777778	0.266233766233766	0.138888888888889
RP11-184E9.2	0.135135135135135	0.222222222222222	0.12987012987013	0.0277777777777778
CTD-2306M5.1	0.0810810810810811	0.0222222222222222	0.0357142857142857	0.0277777777777778
LINC01021	0	0.0666666666666667	0.0194805194805195	0.111111111111111
CTD-2118P12.1	0.027027027027027	0.0222222222222222	0.0292207792207792	0.0555555555555556
CDH6	0.972972972972973	1.06666666666667	0.753246753246753	1.33333333333333
DROSHA	0.540540540540541	1.15555555555556	0.75	0.666666666666667
C5orf22	0.486486486486487	0.577777777777778	0.633116883116883	0.444444444444444
GOLPH3	1.72972972972973	1.73333333333333	1.62337662337662	1.88888888888889
CTD-2186M15.3	0.351351351351351	0.333333333333333	0.292207792207792	0.166666666666667
MTMR12	0.540540540540541	0.688888888888889	0.681818181818182	0.666666666666667
ZFR	5	6.37777777777778	5.29545454545455	6.69444444444444
SUB1	15.2432432432432	15.3333333333333	14.9285714285714	15.6388888888889
NPR3	0.027027027027027	0.0666666666666667	0.0551948051948052	0.0555555555555556
CTD-2203K17.1	0	0	0.0454545454545455	0
TARS	15.1891891891892	16.0666666666667	15.4220779220779	16.5
AMACR	0.0810810810810811	0.266666666666667	0.116883116883117	0.25
C1QTNF3	0.135135135135135	0.0222222222222222	0.051948051948052	0
RAI14	0.72972972972973	0.688888888888889	0.685064935064935	0.472222222222222
CTD-2517O10.6	0	0	0.0357142857142857	0.138888888888889
RAD1	1.59459459459459	1.35555555555556	1.05194805194805	1.30555555555556
BRIX1	2.86486486486486	4.26666666666667	2.93506493506493	3.58333333333333
DNAJC21	4.67567567567568	4.84444444444444	4.25324675324675	4.80555555555556
PRLR	0.135135135135135	0	0.0876623376623377	0.0555555555555556
SPEF2	0.0540540540540541	0.222222222222222	0.13961038961039	0.194444444444444
LMBRD2	0.297297297297297	0.355555555555556	0.363636363636364	0.444444444444444
SKP2	0.27027027027027	0.866666666666667	0.652597402597403	0.833333333333333
NADK2	0.621621621621622	0.488888888888889	0.506493506493506	0.888888888888889
SLC1A3	0.459459459459459	0.711111111111111	0.373376623376623	0.388888888888889
NIPBL	5.37837837837838	6.11111111111111	5.81818181818182	6.77777777777778
NUP155	1	0.955555555555556	0.662337662337662	0.694444444444444
WDR70	2.48648648648649	1.86666666666667	2.59090909090909	2.22222222222222
EGFLAM	0.648648648648649	0.777777777777778	0.63961038961039	0.916666666666667
LIFR	0.837837837837838	2.08888888888889	1.33116883116883	2.05555555555556
LIFR-AS1	0.216216216216216	0.155555555555556	0.172077922077922	0.361111111111111
OSMR-AS1	0.027027027027027	0.0666666666666667	0.0487012987012987	0.0833333333333333
OSMR	0.0810810810810811	0	0.13961038961039	0.0555555555555556
RICTOR	1.24324324324324	1.11111111111111	1.06818181818182	1.08333333333333
PTGER4	0.027027027027027	0	0.025974025974026	0.0277777777777778
TTC33	0.567567567567568	0.244444444444444	0.353896103896104	0.277777777777778
PRKAA1	1.18918918918919	1.84444444444444	1.36363636363636	1.30555555555556
RPL37	18	18	17.9253246753247	17.6388888888889
OXCT1	2.24324324324324	2.6	2.22402597402597	1.97222222222222
C5orf51	1.56756756756757	0.977777777777778	1.5487012987013	1.80555555555556
FBXO4	0.27027027027027	0.244444444444444	0.324675324675325	0.388888888888889
GHR	0.135135135135135	0.0666666666666667	0.0974025974025974	0.138888888888889
SEPP1	1.05405405405405	0.555555555555556	1.09090909090909	1.27777777777778
CTD-2201E18.5	0.027027027027027	0	0.0227272727272727	0.0277777777777778
CTD-2035E11.3	0.0810810810810811	0.155555555555556	0.204545454545455	0.0555555555555556
ANXA2R	0.243243243243243	0.311111111111111	0.220779220779221	0.416666666666667
AC025171.1	0.162162162162162	0.244444444444444	0.162337662337662	0.166666666666667
CTD-2035E11.5	0.162162162162162	0.0222222222222222	0.0454545454545455	0.0555555555555556
ZNF131	3.27027027027027	3.57777777777778	2.91233766233766	3.69444444444444
HMGCS1	1.13513513513514	1.35555555555556	1.44480519480519	1.86111111111111
C5orf28	0.648648648648649	0.866666666666667	0.561688311688312	0.527777777777778
C5orf34	0.0810810810810811	0.266666666666667	0.0811688311688312	0.166666666666667
RP11-159F24.5	0.108108108108108	0	0.00324675324675325	0
PAIP1	7.16216216216216	6.06666666666667	6.39285714285714	7.02777777777778
NNT-AS1	2.45945945945946	1.75555555555556	2.04545454545455	2.5
NNT	1	0.711111111111111	1.17207792207792	1.02777777777778
RP11-53O19.1	0.405405405405405	0.666666666666667	0.467532467532468	0.611111111111111
MRPS30	1.86486486486486	2.51111111111111	2.13636363636364	1.94444444444444
RP11-53O19.3	0.0540540540540541	0.0444444444444444	0.162337662337662	0.0833333333333333
HCN1	0.027027027027027	0	0.0487012987012987	0
EMB	0.189189189189189	0.422222222222222	0.37012987012987	0.416666666666667
PARP8	0.432432432432432	0.333333333333333	0.584415584415584	0.888888888888889
CTD-2314G24.2	0	0.0666666666666667	0.0162337662337662	0.0833333333333333
ISL1	0.243243243243243	0.133333333333333	0.233766233766234	0.305555555555556
ITGA1	0.216216216216216	0.0222222222222222	0.0292207792207792	0.138888888888889
PELO	0.756756756756757	0.622222222222222	0.646103896103896	0.638888888888889
MOCS2	1.10810810810811	1.2	1.03246753246753	1.22222222222222
CTD-2366F13.1	0.0810810810810811	0.0888888888888889	0.0811688311688312	0.0277777777777778
NDUFS4	4.91891891891892	4.82222222222222	4.04545454545455	4.5
ARL15	0.243243243243243	0.311111111111111	0.272727272727273	0.305555555555556
SNX18	0.162162162162162	0.288888888888889	0.217532467532468	0.194444444444444
GPX8	2.27027027027027	1.35555555555556	1.47727272727273	2.22222222222222
MCIDAS	0.0540540540540541	0.133333333333333	0.0779220779220779	0.0555555555555556
CCNO	0.324324324324324	0.822222222222222	0.49025974025974	0.416666666666667
RP11-506H20.1	0	0	0.00324675324675325	0
DHX29	2.89189189189189	2.93333333333333	2.95454545454545	3.72222222222222
SKIV2L2	3.81081081081081	4.35555555555556	4.24025974025974	4.11111111111111
PLPP1	0.837837837837838	0.822222222222222	0.873376623376623	1
SLC38A9	0.432432432432432	0.511111111111111	0.275974025974026	0.277777777777778
IL6ST	1.59459459459459	1.73333333333333	1.60064935064935	1.91666666666667
FLJ31104	0.0540540540540541	0.155555555555556	0.038961038961039	0.166666666666667
MAP3K1	0.216216216216216	0.177777777777778	0.136363636363636	0.222222222222222
SETD9	0.783783783783784	0.444444444444444	0.451298701298701	0.5
MIER3	0.486486486486487	0.333333333333333	0.402597402597403	0.583333333333333
GPBP1	3.18918918918919	3.55555555555556	3.3538961038961	3.80555555555556
PLK2	2.35135135135135	3.24444444444444	3.13961038961039	3.11111111111111
RP11-479O16.1	0.810810810810811	0.644444444444444	0.542207792207792	0.944444444444444
PDE4D	0.594594594594595	0.755555555555556	0.623376623376623	0.388888888888889
RP11-266N13.2	6.37837837837838	5.73333333333333	5.76948051948052	7.38888888888889
DEPDC1B	0.189189189189189	0.0888888888888889	0.0779220779220779	0.0833333333333333
ERCC8	0.756756756756757	0.311111111111111	0.428571428571429	0.916666666666667
NDUFAF2	8.78378378378378	7.22222222222222	7.94155844155844	8.61111111111111
SMIM15	3.81081081081081	3.13333333333333	2.57792207792208	3.38888888888889
ZSWIM6	0.675675675675676	0.6	0.480519480519481	0.611111111111111
KIF2A	1.75675675675676	2.13333333333333	2.16558441558442	2.58333333333333
DIMT1	1.13513513513514	1.24444444444444	1.37987012987013	1.52777777777778
IPO11	0.297297297297297	0.377777777777778	0.233766233766234	0.194444444444444
RNF180	0.0810810810810811	0.0222222222222222	0.00974025974025974	0.0555555555555556
FAM159B	0	0.0444444444444444	0.00324675324675325	0.0833333333333333
SREK1IP1	2.37837837837838	2.8	2.72077922077922	4.08333333333333
CWC27	3.54054054054054	3.2	2.87987012987013	2.41666666666667
ADAMTS6	0.405405405405405	0.377777777777778	0.288961038961039	0.333333333333333
CENPK	0.0810810810810811	0.111111111111111	0.201298701298701	0.388888888888889
PPWD1	1	1.04444444444444	0.983766233766234	0.833333333333333
TRIM23	0.324324324324324	0.288888888888889	0.363636363636364	0.194444444444444
TRAPPC13	0.594594594594595	0.555555555555556	0.457792207792208	0.583333333333333
CTC-534A2.2	0.27027027027027	0.133333333333333	0.152597402597403	0.222222222222222
SGTB	0.972972972972973	0.755555555555556	0.50974025974026	0.694444444444444
NLN	0.648648648648649	1.06666666666667	0.850649350649351	1.58333333333333
ERBB2IP	1.78378378378378	1.55555555555556	1.53246753246753	1.58333333333333
SREK1	4.89189189189189	5.15555555555556	5.21753246753247	6.13888888888889
MAST4	0.135135135135135	0.2	0.224025974025974	0.305555555555556
MAST4-AS1	0.108108108108108	0	0.0584415584415584	0.111111111111111
RP11-434D9.2	0	0	0.012987012987013	0
PIK3R1	2.48648648648649	3.26666666666667	3.17857142857143	3.80555555555556
SLC30A5	1.48648648648649	1.11111111111111	1.15584415584416	1.27777777777778
CTC-498J12.3	0.0540540540540541	0.0222222222222222	0.0227272727272727	0.0555555555555556
CCNB1	0.324324324324324	0.422222222222222	0.402597402597403	0.972222222222222
CENPH	1.27027027027027	0.977777777777778	1.09090909090909	1.25
MRPS36	6.32432432432432	5.31111111111111	6.22402597402597	6.41666666666667
CDK7	0.567567567567568	1.06666666666667	0.87987012987013	0.75
CCDC125	0.891891891891892	0.511111111111111	0.464285714285714	0.944444444444444
AK6	1.43243243243243	1.17777777777778	1.1461038961039	1.5
TAF9	9.67567567567568	8	7.81818181818182	8.94444444444444
RAD17	1.56756756756757	1.35555555555556	1.23051948051948	1.19444444444444
OCLN	0.108108108108108	0.0222222222222222	0.0844155844155844	0.333333333333333
GTF2H2C	1.02702702702703	1.06666666666667	1.07467532467532	1.19444444444444
SERF1B	0.027027027027027	0.0222222222222222	0.0357142857142857	0.0833333333333333
SMN2	0.027027027027027	0.0666666666666667	0.107142857142857	0.138888888888889
RP11-497H16.9	0	0.0222222222222222	0.025974025974026	0.0277777777777778
SERF1A	0.216216216216216	0.133333333333333	0.12987012987013	0.194444444444444
SMN1	0.27027027027027	0.222222222222222	0.168831168831169	0.0833333333333333
NAIP	0.216216216216216	0.155555555555556	0.207792207792208	0.333333333333333
GTF2H2	1.89189189189189	1.62222222222222	1.74675324675325	2.22222222222222
BDP1	7.21621621621622	5.77777777777778	5.98051948051948	5.66666666666667
MCCC2	1.18918918918919	1.42222222222222	1.70779220779221	1.38888888888889
MAP1B	17.6216216216216	17.3555555555556	17.4123376623377	17.25
MRPS27	3.59459459459459	4.02222222222222	4.04220779220779	3.16666666666667
PTCD2	2.64864864864865	3.22222222222222	2.10714285714286	2.52777777777778
TNPO1	3.54054054054054	3.93333333333333	3.67532467532468	3.83333333333333
CTD-2376I4.2	0	0	0.038961038961039	0.0555555555555556
FCHO2	0.297297297297297	0.466666666666667	0.412337662337662	0.444444444444444
FOXD1	1.27027027027027	1.68888888888889	1.37662337662338	2.25
RP11-79P5.9	0.0810810810810811	0	0.0876623376623377	0.0555555555555556
BTF3	18	18	17.7305194805195	17.5
ANKRA2	0.72972972972973	0.933333333333333	0.87012987012987	0.861111111111111
UTP15	0.378378378378378	0.533333333333333	0.36038961038961	0.666666666666667
ARHGEF28	0.486486486486487	0.422222222222222	0.402597402597403	0.277777777777778
ENC1	0.162162162162162	0.177777777777778	0.181818181818182	0.0833333333333333
HEXB	2.86486486486486	2.06666666666667	2.50649350649351	2.33333333333333
GFM2	0.405405405405405	0.466666666666667	0.600649350649351	0.472222222222222
NSA2	11.972972972973	11.6	12.3831168831169	12.5555555555556
FAM169A	0.459459459459459	0.177777777777778	0.168831168831169	0.388888888888889
GCNT4	0.0810810810810811	0.0444444444444444	0.0649350649350649	0.138888888888889
ANKRD31	0.108108108108108	0.0666666666666667	0.142857142857143	0.111111111111111
HMGCR	0.810810810810811	1.11111111111111	0.876623376623377	0.944444444444444
COL4A3BP	0.432432432432432	0.644444444444444	0.61038961038961	0.527777777777778
POLK	1.91891891891892	1.6	1.69805194805195	2.05555555555556
CTC-366B18.4	0.027027027027027	0.0222222222222222	0.0616883116883117	0.138888888888889
POC5	0.432432432432432	0.311111111111111	0.386363636363636	0.5
SV2C	0.756756756756757	0.577777777777778	0.594155844155844	0.5
IQGAP2	1.02702702702703	0.511111111111111	0.824675324675325	0.972222222222222
F2R	0.297297297297297	0.333333333333333	0.467532467532468	0.527777777777778
AGGF1	2.75675675675676	2.17777777777778	2.08441558441558	2.63888888888889
ZBED3	3.27027027027027	2.82222222222222	2.5487012987013	2
ZBED3-AS1	0.702702702702703	0.644444444444444	0.659090909090909	1.02777777777778
PDE8B	0.297297297297297	0.444444444444444	0.347402597402597	0.583333333333333
WDR41	1.51351351351351	1.46666666666667	1.32467532467532	1.36111111111111
TBCA	15.3243243243243	14.5555555555556	15.1818181818182	15.7222222222222
AP3B1	2.40540540540541	2.08888888888889	2.06493506493507	2.22222222222222
SCAMP1-AS1	1.08108108108108	1.24444444444444	0.993506493506494	0.694444444444444
SCAMP1	0.702702702702703	0.666666666666667	0.75974025974026	1.02777777777778
LHFPL2	0.135135135135135	0.311111111111111	0.191558441558442	0.333333333333333
ARSB	0.162162162162162	0.133333333333333	0.107142857142857	0.166666666666667
JMY	0.297297297297297	0.533333333333333	0.36038961038961	0.472222222222222
HOMER1	1.37837837837838	1.11111111111111	1.06818181818182	1.69444444444444
PAPD4	0.594594594594595	1.08888888888889	0.707792207792208	0.777777777777778
MTX3	1.05405405405405	1.06666666666667	1.1525974025974	1.36111111111111
THBS4	0.0810810810810811	0.0666666666666667	0.051948051948052	0.0833333333333333
SERINC5	0.432432432432432	0.311111111111111	0.272727272727273	0.388888888888889
ZFYVE16	1.16216216216216	1.02222222222222	1.17857142857143	1.36111111111111
CTD-2015H6.3	1.43243243243243	1.2	0.996753246753247	2.22222222222222
FAM151B	0.0810810810810811	0	0.025974025974026	0
DHFR	2.10810810810811	1.95555555555556	1.49350649350649	2.05555555555556
MSH3	0.837837837837838	1.08888888888889	0.967532467532468	0.888888888888889
CKMT2-AS1	0.378378378378378	0.511111111111111	0.441558441558442	0.333333333333333
ZCCHC9	1.75675675675676	2.06666666666667	1.79545454545455	1.44444444444444
SSBP2	1.7027027027027	2.62222222222222	1.43506493506494	1.75
CTD-2249K22.1	0	0	0.0422077922077922	0.0555555555555556
ATG10	1.86486486486486	1.15555555555556	2.05194805194805	2.08333333333333
RPS23	18	18	17.8701298701299	17.8333333333333
ATP6AP1L	0.189189189189189	0.2	0.194805194805195	0.305555555555556
RP11-343L5.2	0	0	0.0422077922077922	0
TMEM167A	10.9189189189189	9.15555555555556	9.23051948051948	10.6944444444444
XRCC4	0.621621621621622	0.488888888888889	0.577922077922078	0.444444444444444
HAPLN1	2.18918918918919	1.97777777777778	2.43506493506493	1.69444444444444
CTD-2269F5.1	0.027027027027027	0.0666666666666667	0.0714285714285714	0.222222222222222
CTC-480C2.1	0.135135135135135	0.0666666666666667	0.11038961038961	0.166666666666667
COX7C	18	18	17.8019480519481	17.5555555555556
RASA1	0.567567567567568	0.577777777777778	0.480519480519481	0.555555555555556
CTC-428H11.2	0.027027027027027	0.0444444444444444	0.0324675324675325	0.0555555555555556
CCNH	2.21621621621622	2.13333333333333	1.7987012987013	1.72222222222222
TMEM161B	0.459459459459459	0.488888888888889	0.743506493506494	0.583333333333333
TMEM161B-AS1	0.594594594594595	1.02222222222222	0.876623376623377	1.25
LINC00461	0.567567567567568	0.511111111111111	0.607142857142857	0.5
CETN3	1.48648648648649	2.11111111111111	2.32792207792208	2.08333333333333
MBLAC2	1.02702702702703	0.688888888888889	0.613636363636364	0.75
POLR3G	0.891891891891892	1.08888888888889	0.782467532467532	0.972222222222222
LYSMD3	1.10810810810811	1	0.957792207792208	1.61111111111111
ADGRV1	2.27027027027027	2.75555555555556	2.37987012987013	2.27777777777778
ARRDC3	1.02702702702703	1.08888888888889	0.863636363636364	1.05555555555556
ARRDC3-AS1	0.027027027027027	0.0666666666666667	0.0746753246753247	0.0555555555555556
NR2F1-AS1	0.675675675675676	0.511111111111111	0.431818181818182	0.305555555555556
NR2F1	2.24324324324324	2.2	1.6038961038961	1.63888888888889
FAM172A	1.21621621621622	0.777777777777778	1.27597402597403	1.38888888888889
POU5F2	0	0.177777777777778	0.0649350649350649	0.166666666666667
KIAA0825	0.135135135135135	0.0444444444444444	0.0422077922077922	0
SLF1	0.459459459459459	0.333333333333333	0.675324675324675	0.416666666666667
TTC37	4.86486486486486	3.68888888888889	4.53571428571429	5.08333333333333
ARSK	0.702702702702703	0.377777777777778	0.337662337662338	0.333333333333333
RFESD	0.189189189189189	0.288888888888889	0.178571428571429	0.222222222222222
RHOBTB3	8.45945945945946	10.5333333333333	8.63311688311688	8.75
GLRX	0.297297297297297	0.0222222222222222	0.246753246753247	0.305555555555556
ELL2	0.0810810810810811	0.111111111111111	0.0909090909090909	0.166666666666667
CAST	10.9189189189189	11.3777777777778	11.1363636363636	11.8611111111111
ERAP1	0.108108108108108	0.2	0.113636363636364	0.222222222222222
CTD-2260A17.1	0.108108108108108	0.111111111111111	0.0162337662337662	0
CTD-2260A17.2	0	0	0.025974025974026	0.0833333333333333
ERAP2	0.189189189189189	0.266666666666667	0.337662337662338	0.277777777777778
LNPEP	1.51351351351351	2.42222222222222	2.01948051948052	1.97222222222222
LIX1	3.08108108108108	2.48888888888889	2.32142857142857	2.30555555555556
RIOK2	0.72972972972973	0.533333333333333	0.636363636363636	0.833333333333333
RGMB	0.513513513513513	0.422222222222222	0.733766233766234	0.861111111111111
RGMB-AS1	0.027027027027027	0.0888888888888889	0.0616883116883117	0.166666666666667
AC008522.1	0.027027027027027	0.133333333333333	0.107142857142857	0.0555555555555556
CHD1	3.81081081081081	2.53333333333333	2.3961038961039	3.94444444444444
CTD-2007H13.3	0	0.0444444444444444	0.038961038961039	0
CTD-2151A2.1	0.0540540540540541	0.0444444444444444	0.0714285714285714	0
CTD-2001C12.1	0	0	0.0551948051948052	0.138888888888889
FAM174A	0.621621621621622	0.488888888888889	0.396103896103896	0.472222222222222
SLCO6A1	0	0.0666666666666667	0.0324675324675325	0.0277777777777778
CTD-2340E1.2	0.027027027027027	0.0666666666666667	0.0357142857142857	0.0277777777777778
LINC00491	0.405405405405405	0.2	0.353896103896104	0.166666666666667
PAM	1.24324324324324	2.08888888888889	1.43506493506494	1.11111111111111
GIN1	0.243243243243243	0.244444444444444	0.25974025974026	0.166666666666667
PPIP5K2	2.10810810810811	2.26666666666667	1.53571428571429	1.86111111111111
C5orf30	0.513513513513513	0.888888888888889	0.694805194805195	0.694444444444444
NUDT12	0.540540540540541	0.488888888888889	0.461038961038961	0.694444444444444
RP11-138J23.1	0.108108108108108	0.133333333333333	0.191558441558442	0.111111111111111
RP11-6N13.1	0	0.0444444444444444	0.038961038961039	0
CTD-2374C24.1	0.0810810810810811	0.0444444444444444	0.0876623376623377	0.0555555555555556
EFNA5	2.72972972972973	1.82222222222222	1.82467532467532	1.52777777777778
FBXL17	0.594594594594595	1.02222222222222	0.587662337662338	0.472222222222222
LINC01023	0.108108108108108	0.311111111111111	0.24025974025974	0.416666666666667
FER	0.72972972972973	0.577777777777778	0.63961038961039	0.666666666666667
CTD-2587M2.1	0.108108108108108	0.0222222222222222	0.0357142857142857	0
PJA2	1.72972972972973	1.55555555555556	1.75974025974026	1.13888888888889
MAN2A1	2.40540540540541	1.4	1.51623376623377	1.88888888888889
SLC25A46	1.08108108108108	1.37777777777778	0.824675324675325	1.22222222222222
TSLP	0.0540540540540541	0	0.103896103896104	0.138888888888889
WDR36	1.21621621621622	1.62222222222222	1.11688311688312	0.916666666666667
CAMK4	0	0.0444444444444444	0.0714285714285714	0
STARD4	0.486486486486487	0.933333333333333	0.704545454545455	0.611111111111111
STARD4-AS1	0.27027027027027	0.4	0.279220779220779	0.416666666666667
NREP	3.54054054054054	3.51111111111111	3.07467532467532	3
EPB41L4A	0.135135135135135	0.0444444444444444	0.0487012987012987	0.0833333333333333
EPB41L4A-AS1	17.7567567567568	16.6444444444444	16.3116883116883	16.75
APC	3.35135135135135	2.24444444444444	2.38961038961039	3.38888888888889
SRP19	3.43243243243243	3.04444444444444	3.4512987012987	3.91666666666667
REEP5	1.81081081081081	1.35555555555556	1.95779220779221	1.69444444444444
ZRSR1	0	0	0.025974025974026	0
DCP2	1.13513513513514	0.955555555555556	0.779220779220779	1.19444444444444
MCC	0.810810810810811	0.755555555555556	0.701298701298701	0.833333333333333
YTHDC2	0.756756756756757	0.911111111111111	0.954545454545455	0.777777777777778
TRIM36	2.43243243243243	2.04444444444444	2.31168831168831	2.30555555555556
PGGT1B	0.675675675675676	0.8	0.659090909090909	0.666666666666667
CCDC112	3.51351351351351	3.71111111111111	3.3538961038961	4.16666666666667
FEM1C	0.135135135135135	0.155555555555556	0.13961038961039	0.5
TMED7	1.05405405405405	1.06666666666667	0.753246753246753	0.611111111111111
ATG12	4.21621621621622	3.28888888888889	3.68506493506493	3.47222222222222
AP3S1	3.59459459459459	4.42222222222222	3.90909090909091	4.52777777777778
CTD-2287O16.5	0.0540540540540541	0.0222222222222222	0.038961038961039	0
COMMD10	0.945945945945946	0.955555555555556	0.691558441558442	0.75
SEMA6A	2.86486486486486	3.46666666666667	2.53571428571429	2.97222222222222
SEMA6A-AS1	0	0	0.025974025974026	0
DTWD2	0.351351351351351	0.222222222222222	0.347402597402597	0.555555555555556
DMXL1	0.972972972972973	0.955555555555556	0.827922077922078	1.22222222222222
TNFAIP8	2.16216216216216	2.15555555555556	2.11363636363636	2.19444444444444
HSD17B4	1.59459459459459	1.62222222222222	1.29545454545455	1.63888888888889
PRR16	0.0810810810810811	0.0666666666666667	0.00974025974025974	0.0555555555555556
SRFBP1	1.16216216216216	0.822222222222222	1.17532467532468	1.30555555555556
LOX	2.21621621621622	2.95555555555556	2.00324675324675	2.05555555555556
ZNF474	0.108108108108108	0.0222222222222222	0.0292207792207792	0.0277777777777778
SNCAIP	1.67567567567568	2.06666666666667	1.55519480519481	1.22222222222222
MGC32805	0	0.0666666666666667	0.123376623376623	0
SNX2	1.48648648648649	1.57777777777778	1.57792207792208	1.25
SNX24	2.13513513513514	2.51111111111111	1.77597402597403	2.55555555555556
PPIC	0.810810810810811	1	0.847402597402597	1.27777777777778
PRDM6	0	0	0.0194805194805195	0
CEP120	0.324324324324324	0.0888888888888889	0.243506493506494	0.5
CSNK1G3	3.35135135135135	3.11111111111111	2.55519480519481	2.61111111111111
ZNF608	0.027027027027027	0.0222222222222222	0.11038961038961	0.0833333333333333
ALDH7A1	0.648648648648649	0.888888888888889	0.646103896103896	0.638888888888889
PHAX	1.51351351351351	1.68888888888889	1.62987012987013	1.47222222222222
LMNB1	0.351351351351351	0.422222222222222	0.305194805194805	0.222222222222222
MARCH3	0.0810810810810811	0.0666666666666667	0.0941558441558442	0.166666666666667
PRRC1	0.891891891891892	0.644444444444444	0.805194805194805	0.861111111111111
LINC01184	3	3.13333333333333	3.3961038961039	4.33333333333333
SLC12A2	0.621621621621622	0.533333333333333	0.652597402597403	0.611111111111111
FBN2	0.27027027027027	0.177777777777778	0.331168831168831	0.194444444444444
SLC27A6	0.0540540540540541	0.0222222222222222	0.0551948051948052	0
ISOC1	0.675675675675676	1.06666666666667	0.701298701298701	0.666666666666667
ADAMTS19	0.405405405405405	0.533333333333333	0.448051948051948	0.75
HINT1	16.8378378378378	16.9555555555556	16.6850649350649	17
LYRM7	2.75675675675676	2.6	2.51948051948052	2.33333333333333
CDC42SE2	1.78378378378378	1.53333333333333	1.68181818181818	2.30555555555556
RAPGEF6	0.243243243243243	0.4	0.36038961038961	0.638888888888889
FNIP1	1.40540540540541	1.46666666666667	1.44805194805195	1.47222222222222
ACSL6	0	0.0444444444444444	0.012987012987013	0.0555555555555556
P4HA2	1.35135135135135	1.44444444444444	1.23376623376623	1.44444444444444
PDLIM4	4.97297297297297	4.2	4.36363636363636	4.72222222222222
SLC22A4	0.0810810810810811	0	0.0584415584415584	0
SLC22A5	0.216216216216216	0.111111111111111	0.13961038961039	0.194444444444444
C5orf56	0.297297297297297	0.577777777777778	0.418831168831169	0.194444444444444
IRF1	0.189189189189189	0.111111111111111	0.211038961038961	0.361111111111111
RAD50	7.91891891891892	8.62222222222222	8.34415584415584	9.91666666666667
KIF3A	1.24324324324324	1.26666666666667	1.01948051948052	1
SEPT8	0.486486486486487	0.777777777777778	0.590909090909091	1.19444444444444
SHROOM1	0.0540540540540541	0.0444444444444444	0.0811688311688312	0.111111111111111
UQCRQ	17.0540540540541	16.4666666666667	15.974025974026	15.9166666666667
LEAP2	0.189189189189189	0.133333333333333	0.123376623376623	0.555555555555556
AFF4	2.86486486486486	1.77777777777778	2.1525974025974	1.88888888888889
ZCCHC10	1.83783783783784	1.88888888888889	2.15584415584416	2.11111111111111
HSPA4	2.59459459459459	3.06666666666667	2.93181818181818	3.83333333333333
FSTL4	0.0540540540540541	0.111111111111111	0.0746753246753247	0.0555555555555556
C5orf15	0.648648648648649	0.577777777777778	0.555194805194805	0.583333333333333
VDAC1	3.16216216216216	2.91111111111111	3.88636363636364	3.86111111111111
